389.0,2.0,390.0,2.0
390.0,2.0,391.0,2.0
391.0,2.0,392.0,2.0
392.0,2.0,393.0,2.0
393.0,2.0,395.0,2.0
395.0,2.0,398.0,5.0
398.0,5.0,400.0,9.0
400.0,9.0,400.0,13.0
400.0,13.0,401.0,16.0
401.0,16.0,403.0,20.0
403.0,20.0,404.0,24.0
404.0,24.0,405.0,28.0
405.0,28.0,405.0,33.0
405.0,33.0,405.0,37.0
405.0,37.0,406.0,41.0
406.0,41.0,407.0,47.0
407.0,47.0,407.0,52.0
407.0,52.0,408.0,59.0
408.0,59.0,409.0,66.0
409.0,66.0,409.0,73.0
409.0,73.0,409.0,81.0
409.0,81.0,409.0,90.0
409.0,90.0,409.0,99.0
409.0,99.0,409.0,109.0
409.0,109.0,409.0,119.0
409.0,119.0,409.0,130.0
409.0,130.0,409.0,141.0
409.0,141.0,409.0,151.0
409.0,151.0,409.0,161.0
409.0,161.0,408.0,168.0
408.0,168.0,408.0,174.0
408.0,174.0,408.0,181.0
408.0,181.0,408.0,186.0
408.0,186.0,407.0,193.0
407.0,193.0,406.0,200.0
406.0,200.0,406.0,207.0
406.0,207.0,405.0,215.0
405.0,215.0,404.0,223.0
404.0,223.0,404.0,231.0
404.0,231.0,404.0,239.0
404.0,239.0,404.0,246.0
404.0,246.0,404.0,252.0
404.0,252.0,404.0,256.0
404.0,256.0,404.0,259.0
404.0,259.0,404.0,262.0
404.0,262.0,403.0,265.0
403.0,265.0,403.0,268.0
403.0,268.0,403.0,271.0
403.0,271.0,402.0,274.0
402.0,274.0,401.0,277.0
401.0,277.0,401.0,281.0
401.0,281.0,400.0,288.0
400.0,288.0,399.0,295.0
399.0,295.0,399.0,300.0
399.0,300.0,399.0,306.0
399.0,306.0,398.0,311.0
398.0,311.0,397.0,317.0
397.0,317.0,397.0,322.0
397.0,322.0,397.0,328.0
397.0,328.0,397.0,333.0
397.0,333.0,397.0,339.0
397.0,339.0,397.0,343.0
397.0,343.0,397.0,346.0
397.0,346.0,396.0,350.0
396.0,350.0,396.0,353.0
396.0,353.0,396.0,355.0
396.0,355.0,396.0,358.0
396.0,358.0,396.0,360.0
396.0,360.0,396.0,362.0
396.0,362.0,396.0,363.0
396.0,363.0,396.0,364.0
396.0,364.0,396.0,366.0
396.0,366.0,397.0,367.0
397.0,367.0,397.0,368.0
397.0,368.0,398.0,370.0
398.0,370.0,399.0,370.0
399.0,370.0,399.0,371.0
399.0,371.0,400.0,371.0
400.0,371.0,400.0,372.0
400.0,372.0,400.0,373.0
400.0,373.0,400.0,374.0
400.0,374.0,400.0,375.0
400.0,375.0,400.0,376.0
400.0,376.0,400.0,377.0
400.0,377.0,400.0,376.0
400.0,376.0,400.0,374.0
400.0,374.0,401.0,371.0
401.0,371.0,401.0,369.0
401.0,369.0,401.0,368.0
401.0,368.0,402.0,366.0
402.0,366.0,403.0,365.0
403.0,365.0,403.0,364.0
403.0,364.0,403.0,362.0
403.0,362.0,404.0,361.0
404.0,361.0,404.0,360.0
404.0,360.0,405.0,358.0
405.0,358.0,405.0,357.0
405.0,357.0,405.0,356.0
405.0,356.0,405.0,355.0
405.0,355.0,405.0,353.0
405.0,353.0,406.0,351.0
406.0,351.0,407.0,350.0
407.0,350.0,407.0,349.0
407.0,349.0,407.0,348.0
407.0,348.0,407.0,347.0
407.0,347.0,407.0,346.0
407.0,346.0,407.0,344.0
407.0,344.0,407.0,342.0
407.0,342.0,407.0,340.0
407.0,340.0,407.0,338.0
407.0,338.0,407.0,336.0
407.0,336.0,407.0,333.0
407.0,333.0,407.0,331.0
407.0,331.0,407.0,329.0
407.0,329.0,407.0,327.0
407.0,327.0,407.0,325.0
407.0,325.0,407.0,322.0
407.0,322.0,407.0,320.0
407.0,320.0,407.0,318.0
407.0,318.0,407.0,315.0
407.0,315.0,407.0,313.0
407.0,313.0,407.0,311.0
407.0,311.0,407.0,310.0
407.0,310.0,407.0,309.0
407.0,309.0,407.0,307.0
407.0,307.0,407.0,306.0
407.0,306.0,407.0,305.0
407.0,305.0,407.0,304.0
407.0,304.0,407.0,303.0
407.0,303.0,407.0,302.0
407.0,302.0,407.0,301.0
407.0,301.0,407.0,300.0
407.0,300.0,407.0,299.0
407.0,299.0,408.0,298.0
408.0,298.0,408.0,296.0
408.0,296.0,408.0,295.0
408.0,295.0,409.0,294.0
409.0,294.0,409.0,292.0
409.0,292.0,409.0,289.0
409.0,289.0,410.0,286.0
410.0,286.0,411.0,282.0
411.0,282.0,411.0,279.0
411.0,279.0,411.0,275.0
411.0,275.0,411.0,271.0
411.0,271.0,411.0,267.0
411.0,267.0,411.0,263.0
411.0,263.0,411.0,260.0
411.0,260.0,411.0,257.0
411.0,257.0,411.0,254.0
411.0,254.0,412.0,251.0
412.0,251.0,413.0,248.0
413.0,248.0,413.0,246.0
413.0,246.0,413.0,243.0
413.0,243.0,413.0,240.0
413.0,240.0,413.0,237.0
413.0,237.0,413.0,234.0
413.0,234.0,414.0,231.0
414.0,231.0,414.0,228.0
414.0,228.0,414.0,225.0
414.0,225.0,414.0,222.0
414.0,222.0,414.0,219.0
414.0,219.0,414.0,216.0
414.0,216.0,414.0,213.0
414.0,213.0,415.0,210.0
415.0,210.0,416.0,207.0
416.0,207.0,416.0,203.0
416.0,203.0,416.0,200.0
416.0,200.0,416.0,197.0
416.0,197.0,416.0,194.0
416.0,194.0,416.0,193.0
416.0,193.0,416.0,191.0
416.0,191.0,416.0,190.0
416.0,190.0,416.0,189.0
416.0,189.0,416.0,187.0
416.0,187.0,416.0,185.0
416.0,185.0,416.0,184.0
416.0,184.0,416.0,182.0
416.0,182.0,416.0,180.0
416.0,180.0,416.0,178.0
416.0,178.0,416.0,176.0
416.0,176.0,416.0,173.0
416.0,173.0,416.0,171.0
416.0,171.0,416.0,169.0
416.0,169.0,416.0,166.0
416.0,166.0,416.0,165.0
416.0,165.0,416.0,163.0
416.0,163.0,417.0,161.0
417.0,161.0,417.0,159.0
417.0,159.0,417.0,158.0
417.0,158.0,417.0,157.0
417.0,157.0,418.0,156.0
418.0,156.0,418.0,155.0
418.0,155.0,418.0,154.0
418.0,154.0,419.0,153.0
419.0,153.0,421.0,151.0
421.0,151.0,422.0,148.0
422.0,148.0,424.0,144.0
424.0,144.0,425.0,142.0
425.0,142.0,426.0,140.0
426.0,140.0,427.0,138.0
427.0,138.0,427.0,136.0
427.0,136.0,427.0,135.0
427.0,135.0,427.0,134.0
427.0,134.0,427.0,133.0
427.0,133.0,427.0,132.0
427.0,132.0,427.0,131.0
427.0,131.0,427.0,129.0
427.0,129.0,427.0,128.0
427.0,128.0,427.0,127.0
427.0,127.0,427.0,126.0
427.0,126.0,427.0,124.0
427.0,124.0,427.0,123.0
427.0,123.0,427.0,122.0
427.0,122.0,427.0,121.0
427.0,121.0,427.0,119.0
427.0,119.0,427.0,118.0
427.0,118.0,427.0,116.0
427.0,116.0,427.0,115.0
427.0,115.0,427.0,114.0
427.0,114.0,427.0,113.0
427.0,113.0,427.0,112.0
427.0,112.0,427.0,111.0
427.0,111.0,427.0,108.0
427.0,108.0,427.0,106.0
427.0,106.0,427.0,105.0
427.0,105.0,427.0,104.0
427.0,104.0,427.0,102.0
427.0,102.0,427.0,101.0
427.0,101.0,427.0,100.0
427.0,100.0,427.0,99.0
427.0,99.0,427.0,97.0
427.0,97.0,427.0,96.0
427.0,96.0,427.0,95.0
427.0,95.0,427.0,94.0
427.0,94.0,427.0,93.0
427.0,93.0,427.0,92.0
427.0,92.0,427.0,90.0
427.0,90.0,427.0,89.0
427.0,89.0,427.0,88.0
427.0,88.0,427.0,86.0
427.0,86.0,427.0,83.0
427.0,83.0,427.0,80.0
427.0,80.0,427.0,77.0
427.0,77.0,427.0,74.0
427.0,74.0,427.0,71.0
427.0,71.0,428.0,68.0
428.0,68.0,429.0,64.0
429.0,64.0,429.0,61.0
429.0,61.0,429.0,58.0
429.0,58.0,430.0,55.0
430.0,55.0,430.0,52.0
430.0,52.0,430.0,49.0
430.0,49.0,430.0,47.0
430.0,47.0,430.0,46.0
430.0,46.0,430.0,45.0
430.0,45.0,430.0,44.0
430.0,44.0,430.0,43.0
430.0,43.0,430.0,42.0
