65.0,3.0,66.0,3.0
66.0,3.0,67.0,3.0
67.0,3.0,68.0,3.0
68.0,3.0,69.0,3.0
69.0,3.0,70.0,4.0
70.0,4.0,70.0,7.0
70.0,7.0,71.0,11.0
71.0,11.0,72.0,18.0
72.0,18.0,73.0,26.0
73.0,26.0,75.0,35.0
75.0,35.0,76.0,47.0
76.0,47.0,77.0,58.0
77.0,58.0,78.0,68.0
78.0,68.0,78.0,78.0
78.0,78.0,78.0,89.0
78.0,89.0,79.0,98.0
79.0,98.0,80.0,106.0
80.0,106.0,80.0,114.0
80.0,114.0,81.0,123.0
81.0,123.0,82.0,130.0
82.0,130.0,82.0,136.0
82.0,136.0,82.0,143.0
82.0,143.0,82.0,150.0
82.0,150.0,82.0,158.0
82.0,158.0,82.0,166.0
82.0,166.0,82.0,174.0
82.0,174.0,82.0,182.0
82.0,182.0,82.0,192.0
82.0,192.0,82.0,203.0
82.0,203.0,82.0,212.0
82.0,212.0,82.0,222.0
82.0,222.0,82.0,230.0
82.0,230.0,83.0,237.0
83.0,237.0,84.0,242.0
84.0,242.0,85.0,247.0
85.0,247.0,87.0,249.0
87.0,249.0,87.0,250.0
87.0,250.0,87.0,251.0
87.0,251.0,88.0,251.0
88.0,251.0,89.0,251.0
89.0,251.0,90.0,251.0
90.0,251.0,92.0,249.0
92.0,249.0,94.0,245.0
94.0,245.0,98.0,240.0
98.0,240.0,102.0,234.0
102.0,234.0,105.0,227.0
105.0,227.0,108.0,218.0
108.0,218.0,112.0,207.0
112.0,207.0,113.0,197.0
113.0,197.0,114.0,183.0
114.0,183.0,115.0,170.0
115.0,170.0,115.0,158.0
115.0,158.0,115.0,147.0
115.0,147.0,115.0,138.0
115.0,138.0,115.0,127.0
115.0,127.0,115.0,118.0
115.0,118.0,115.0,110.0
115.0,110.0,115.0,103.0
115.0,103.0,114.0,98.0
114.0,98.0,114.0,92.0
114.0,92.0,114.0,88.0
114.0,88.0,114.0,85.0
114.0,85.0,114.0,83.0
114.0,83.0,114.0,82.0
114.0,82.0,114.0,80.0
114.0,80.0,114.0,81.0
114.0,81.0,115.0,85.0
115.0,85.0,118.0,93.0
118.0,93.0,122.0,102.0
122.0,102.0,124.0,112.0
124.0,112.0,124.0,122.0
124.0,122.0,124.0,133.0
124.0,133.0,124.0,145.0
124.0,145.0,124.0,158.0
124.0,158.0,124.0,172.0
124.0,172.0,124.0,186.0
124.0,186.0,124.0,199.0
124.0,199.0,124.0,211.0
124.0,211.0,124.0,221.0
124.0,221.0,124.0,227.0
124.0,227.0,124.0,231.0
124.0,231.0,124.0,232.0
124.0,232.0,125.0,234.0
125.0,234.0,126.0,238.0
126.0,238.0,127.0,242.0
127.0,242.0,128.0,245.0
128.0,245.0,130.0,249.0
130.0,249.0,131.0,251.0
131.0,251.0,133.0,253.0
133.0,253.0,134.0,255.0
134.0,255.0,136.0,257.0
136.0,257.0,137.0,257.0
137.0,257.0,138.0,257.0
138.0,257.0,139.0,257.0
139.0,257.0,141.0,257.0
141.0,257.0,144.0,257.0
144.0,257.0,149.0,254.0
149.0,254.0,153.0,251.0
153.0,251.0,158.0,247.0
158.0,247.0,163.0,242.0
163.0,242.0,168.0,235.0
168.0,235.0,171.0,227.0
171.0,227.0,173.0,218.0
173.0,218.0,175.0,211.0
175.0,211.0,177.0,203.0
177.0,203.0,179.0,192.0
179.0,192.0,179.0,182.0
179.0,182.0,179.0,169.0
179.0,169.0,179.0,154.0
179.0,154.0,179.0,141.0
179.0,141.0,179.0,126.0
179.0,126.0,179.0,112.0
179.0,112.0,178.0,100.0
178.0,100.0,177.0,88.0
177.0,88.0,175.0,76.0
175.0,76.0,172.0,63.0
172.0,63.0,169.0,52.0
169.0,52.0,166.0,44.0
166.0,44.0,164.0,36.0
164.0,36.0,162.0,28.0
162.0,28.0,161.0,21.0
161.0,21.0,160.0,16.0
160.0,16.0,160.0,13.0
160.0,13.0,160.0,11.0
160.0,11.0,160.0,9.0
160.0,9.0,160.0,7.0
160.0,7.0,160.0,6.0
160.0,6.0,160.0,4.0
160.0,4.0,160.0,3.0
160.0,3.0,160.0,2.0
160.0,2.0,160.0,1.0
160.0,1.0,161.0,1.0
161.0,1.0,162.0,5.0
162.0,5.0,165.0,9.0
165.0,9.0,169.0,15.0
169.0,15.0,173.0,23.0
173.0,23.0,177.0,31.0
177.0,31.0,182.0,40.0
182.0,40.0,186.0,48.0
186.0,48.0,190.0,57.0
190.0,57.0,193.0,66.0
193.0,66.0,195.0,76.0
195.0,76.0,198.0,85.0
198.0,85.0,200.0,95.0
200.0,95.0,202.0,104.0
202.0,104.0,204.0,114.0
204.0,114.0,205.0,122.0
205.0,122.0,206.0,130.0
206.0,130.0,207.0,138.0
207.0,138.0,207.0,148.0
207.0,148.0,207.0,157.0
207.0,157.0,208.0,167.0
208.0,167.0,209.0,177.0
209.0,177.0,209.0,188.0
209.0,188.0,209.0,200.0
209.0,200.0,209.0,210.0
209.0,210.0,209.0,221.0
209.0,221.0,209.0,230.0
209.0,230.0,209.0,238.0
209.0,238.0,209.0,246.0
209.0,246.0,210.0,253.0
