116.0,185.0,116.0,184.0
116.0,184.0,121.0,183.0
121.0,183.0,133.0,182.0
133.0,182.0,150.0,180.0
150.0,180.0,172.0,175.0
172.0,175.0,195.0,171.0
195.0,171.0,218.0,168.0
218.0,168.0,239.0,164.0
239.0,164.0,261.0,160.0
261.0,160.0,281.0,157.0
281.0,157.0,298.0,156.0
298.0,156.0,316.0,154.0
316.0,154.0,330.0,154.0
330.0,154.0,342.0,154.0
342.0,154.0,354.0,154.0
354.0,154.0,365.0,154.0
365.0,154.0,371.0,154.0
371.0,154.0,377.0,154.0
377.0,154.0,380.0,154.0
380.0,154.0,382.0,156.0
382.0,156.0,386.0,160.0
386.0,160.0,390.0,165.0
390.0,165.0,394.0,171.0
394.0,171.0,398.0,178.0
398.0,178.0,402.0,187.0
402.0,187.0,405.0,195.0
405.0,195.0,408.0,206.0
408.0,206.0,411.0,217.0
411.0,217.0,412.0,228.0
412.0,228.0,412.0,239.0
412.0,239.0,412.0,250.0
412.0,250.0,408.0,260.0
408.0,260.0,402.0,269.0
402.0,269.0,394.0,276.0
394.0,276.0,386.0,281.0
386.0,281.0,378.0,287.0
378.0,287.0,371.0,292.0
371.0,292.0,364.0,295.0
364.0,295.0,359.0,298.0
359.0,298.0,356.0,301.0
356.0,301.0,353.0,304.0
353.0,304.0,352.0,305.0
352.0,305.0,351.0,306.0
351.0,306.0,351.0,307.0
351.0,307.0,352.0,307.0
352.0,307.0,356.0,308.0
356.0,308.0,364.0,309.0
364.0,309.0,376.0,310.0
376.0,310.0,390.0,310.0
390.0,310.0,409.0,310.0
409.0,310.0,433.0,310.0
433.0,310.0,458.0,310.0
458.0,310.0,483.0,310.0
483.0,310.0,513.0,308.0
513.0,308.0,542.0,305.0
542.0,305.0,567.0,302.0
567.0,302.0,590.0,299.0
590.0,299.0,608.0,298.0
608.0,298.0,624.0,298.0
624.0,298.0,639.0,298.0
639.0,298.0,651.0,298.0
651.0,298.0,661.0,298.0
661.0,298.0,669.0,298.0
669.0,298.0,676.0,298.0
676.0,298.0,681.0,298.0
681.0,298.0,684.0,298.0
684.0,298.0,685.0,298.0
