218.0,128.0,219.0,128.0
219.0,128.0,221.0,128.0
221.0,128.0,224.0,127.0
224.0,127.0,229.0,126.0
229.0,126.0,237.0,126.0
237.0,126.0,247.0,126.0
247.0,126.0,256.0,126.0
256.0,126.0,264.0,126.0
264.0,126.0,271.0,126.0
271.0,126.0,277.0,129.0
277.0,129.0,280.0,133.0
280.0,133.0,282.0,136.0
282.0,136.0,284.0,141.0
284.0,141.0,284.0,146.0
284.0,146.0,283.0,153.0
283.0,153.0,279.0,160.0
279.0,160.0,272.0,167.0
272.0,167.0,265.0,173.0
265.0,173.0,255.0,179.0
255.0,179.0,245.0,184.0
245.0,184.0,238.0,189.0
238.0,189.0,233.0,193.0
233.0,193.0,230.0,197.0
230.0,197.0,227.0,200.0
227.0,200.0,226.0,203.0
226.0,203.0,226.0,207.0
226.0,207.0,226.0,213.0
226.0,213.0,226.0,220.0
226.0,220.0,227.0,227.0
227.0,227.0,231.0,233.0
231.0,233.0,235.0,240.0
235.0,240.0,239.0,247.0
239.0,247.0,245.0,253.0
245.0,253.0,250.0,259.0
250.0,259.0,254.0,267.0
254.0,267.0,258.0,274.0
258.0,274.0,262.0,280.0
262.0,280.0,266.0,285.0
266.0,285.0,271.0,288.0
271.0,288.0,275.0,291.0
275.0,291.0,280.0,292.0
280.0,292.0,285.0,292.0
285.0,292.0,291.0,292.0
291.0,292.0,298.0,289.0
298.0,289.0,304.0,284.0
304.0,284.0,309.0,277.0
309.0,277.0,315.0,268.0
315.0,268.0,319.0,258.0
319.0,258.0,323.0,249.0
323.0,249.0,328.0,240.0
328.0,240.0,331.0,232.0
331.0,232.0,333.0,225.0
333.0,225.0,335.0,218.0
335.0,218.0,337.0,211.0
337.0,211.0,338.0,205.0
338.0,205.0,338.0,198.0
338.0,198.0,338.0,190.0
338.0,190.0,338.0,181.0
338.0,181.0,338.0,172.0
