64.0,30.0,64.0,29.0
64.0,29.0,66.0,28.0
66.0,28.0,73.0,26.0
73.0,26.0,83.0,24.0
83.0,24.0,95.0,21.0
95.0,21.0,108.0,18.0
108.0,18.0,125.0,14.0
125.0,14.0,141.0,11.0
141.0,11.0,155.0,7.0
155.0,7.0,170.0,6.0
170.0,6.0,181.0,6.0
181.0,6.0,192.0,6.0
192.0,6.0,204.0,6.0
204.0,6.0,217.0,6.0
217.0,6.0,235.0,11.0
235.0,11.0,255.0,20.0
255.0,20.0,273.0,28.0
273.0,28.0,288.0,36.0
288.0,36.0,298.0,42.0
298.0,42.0,307.0,49.0
307.0,49.0,316.0,55.0
316.0,55.0,323.0,63.0
323.0,63.0,330.0,72.0
330.0,72.0,336.0,82.0
336.0,82.0,343.0,91.0
343.0,91.0,350.0,103.0
350.0,103.0,357.0,117.0
357.0,117.0,364.0,133.0
364.0,133.0,372.0,148.0
372.0,148.0,377.0,160.0
377.0,160.0,380.0,174.0
380.0,174.0,385.0,188.0
385.0,188.0,389.0,200.0
389.0,200.0,392.0,212.0
392.0,212.0,396.0,223.0
396.0,223.0,398.0,233.0
398.0,233.0,399.0,241.0
399.0,241.0,400.0,248.0
400.0,248.0,400.0,253.0
400.0,253.0,401.0,259.0
401.0,259.0,402.0,265.0
402.0,265.0,402.0,272.0
402.0,272.0,402.0,279.0
402.0,279.0,402.0,284.0
402.0,284.0,403.0,289.0
403.0,289.0,403.0,293.0
403.0,293.0,405.0,296.0
405.0,296.0,409.0,300.0
409.0,300.0,413.0,306.0
413.0,306.0,418.0,312.0
418.0,312.0,425.0,317.0
425.0,317.0,434.0,324.0
434.0,324.0,444.0,329.0
444.0,329.0,455.0,334.0
455.0,334.0,464.0,338.0
464.0,338.0,473.0,342.0
473.0,342.0,483.0,347.0
483.0,347.0,492.0,351.0
492.0,351.0,501.0,354.0
501.0,354.0,508.0,356.0
508.0,356.0,511.0,357.0
511.0,357.0,512.0,357.0
512.0,357.0,513.0,357.0
513.0,357.0,516.0,357.0
516.0,357.0,521.0,357.0
521.0,357.0,529.0,355.0
529.0,355.0,536.0,353.0
536.0,353.0,545.0,350.0
545.0,350.0,554.0,345.0
554.0,345.0,564.0,340.0
564.0,340.0,574.0,333.0
574.0,333.0,584.0,327.0
584.0,327.0,595.0,319.0
595.0,319.0,605.0,310.0
605.0,310.0,613.0,302.0
613.0,302.0,619.0,296.0
619.0,296.0,625.0,290.0
625.0,290.0,630.0,284.0
630.0,284.0,636.0,278.0
636.0,278.0,639.0,274.0
639.0,274.0,643.0,272.0
643.0,272.0,647.0,269.0
647.0,269.0,653.0,267.0
653.0,267.0,661.0,265.0
661.0,265.0,670.0,264.0
670.0,264.0,678.0,264.0
678.0,264.0,684.0,264.0
684.0,264.0,690.0,264.0
690.0,264.0,694.0,263.0
694.0,263.0,697.0,262.0
697.0,262.0,700.0,262.0
700.0,262.0,702.0,262.0
702.0,262.0,704.0,262.0
704.0,262.0,706.0,261.0
706.0,261.0,708.0,261.0
708.0,261.0,710.0,261.0
710.0,261.0,712.0,261.0
712.0,261.0,713.0,261.0
713.0,261.0,715.0,261.0
715.0,261.0,716.0,261.0
716.0,261.0,717.0,260.0
717.0,260.0,718.0,259.0
718.0,259.0,719.0,259.0
