310.0,322.0,309.0,322.0
309.0,322.0,309.0,318.0
309.0,318.0,311.0,311.0
311.0,311.0,313.0,303.0
313.0,303.0,315.0,293.0
315.0,293.0,318.0,284.0
318.0,284.0,320.0,274.0
320.0,274.0,321.0,263.0
321.0,263.0,321.0,251.0
321.0,251.0,321.0,237.0
321.0,237.0,321.0,222.0
321.0,222.0,321.0,209.0
321.0,209.0,321.0,197.0
321.0,197.0,321.0,186.0
321.0,186.0,321.0,177.0
321.0,177.0,321.0,169.0
321.0,169.0,319.0,163.0
319.0,163.0,315.0,158.0
315.0,158.0,311.0,155.0
311.0,155.0,310.0,154.0
310.0,154.0,309.0,154.0
309.0,154.0,307.0,154.0
307.0,154.0,305.0,155.0
305.0,155.0,303.0,160.0
303.0,160.0,300.0,168.0
300.0,168.0,299.0,176.0
299.0,176.0,299.0,186.0
299.0,186.0,300.0,194.0
300.0,194.0,306.0,200.0
306.0,200.0,312.0,205.0
312.0,205.0,319.0,208.0
319.0,208.0,328.0,209.0
328.0,209.0,339.0,209.0
339.0,209.0,351.0,209.0
351.0,209.0,364.0,208.0
364.0,208.0,380.0,203.0
380.0,203.0,397.0,197.0
397.0,197.0,413.0,187.0
413.0,187.0,427.0,177.0
427.0,177.0,439.0,168.0
439.0,168.0,451.0,157.0
451.0,157.0,461.0,145.0
461.0,145.0,467.0,134.0
467.0,134.0,472.0,125.0
472.0,125.0,474.0,119.0
474.0,119.0,474.0,116.0
474.0,116.0,474.0,115.0
474.0,115.0,470.0,117.0
470.0,117.0,460.0,123.0
460.0,123.0,444.0,135.0
444.0,135.0,425.0,150.0
425.0,150.0,407.0,166.0
407.0,166.0,394.0,185.0
394.0,185.0,383.0,206.0
383.0,206.0,378.0,223.0
378.0,223.0,377.0,237.0
377.0,237.0,377.0,249.0
377.0,249.0,381.0,258.0
381.0,258.0,390.0,264.0
390.0,264.0,401.0,268.0
401.0,268.0,413.0,270.0
413.0,270.0,428.0,270.0
428.0,270.0,443.0,269.0
443.0,269.0,454.0,264.0
454.0,264.0,462.0,259.0
462.0,259.0,467.0,256.0
467.0,256.0,468.0,255.0
468.0,255.0,468.0,253.0
468.0,253.0,469.0,246.0
469.0,246.0,470.0,236.0
470.0,236.0,471.0,224.0
471.0,224.0,471.0,216.0
471.0,216.0,471.0,214.0
471.0,214.0,471.0,218.0
471.0,218.0,466.0,229.0
466.0,229.0,460.0,245.0
460.0,245.0,453.0,267.0
453.0,267.0,447.0,291.0
447.0,291.0,443.0,312.0
443.0,312.0,443.0,331.0
443.0,331.0,443.0,351.0
443.0,351.0,444.0,366.0
444.0,366.0,451.0,379.0
451.0,379.0,460.0,389.0
460.0,389.0,470.0,396.0
470.0,396.0,481.0,402.0
481.0,402.0,493.0,404.0
493.0,404.0,505.0,404.0
505.0,404.0,516.0,404.0
516.0,404.0,525.0,404.0
525.0,404.0,532.0,403.0
532.0,403.0,537.0,399.0
537.0,399.0,540.0,395.0
540.0,395.0,541.0,390.0
541.0,390.0,542.0,384.0
542.0,384.0,542.0,378.0
542.0,378.0,542.0,372.0
542.0,372.0,542.0,368.0
542.0,368.0,542.0,364.0
