88.0,34.0,91.0,34.0
91.0,34.0,95.0,34.0
95.0,34.0,101.0,34.0
101.0,34.0,107.0,34.0
107.0,34.0,115.0,34.0
115.0,34.0,123.0,34.0
123.0,34.0,131.0,34.0
131.0,34.0,139.0,34.0
139.0,34.0,146.0,34.0
146.0,34.0,150.0,34.0
150.0,34.0,153.0,34.0
153.0,34.0,156.0,34.0
156.0,34.0,158.0,34.0
158.0,34.0,160.0,34.0
160.0,34.0,163.0,34.0
163.0,34.0,166.0,34.0
166.0,34.0,169.0,34.0
169.0,34.0,171.0,34.0
171.0,34.0,173.0,34.0
173.0,34.0,174.0,34.0
174.0,34.0,175.0,34.0
175.0,34.0,176.0,34.0
176.0,34.0,176.0,35.0
176.0,35.0,176.0,36.0
176.0,36.0,176.0,38.0
176.0,38.0,176.0,40.0
176.0,40.0,176.0,42.0
176.0,42.0,175.0,44.0
175.0,44.0,172.0,48.0
172.0,48.0,170.0,51.0
170.0,51.0,167.0,53.0
167.0,53.0,164.0,56.0
164.0,56.0,161.0,58.0
161.0,58.0,160.0,60.0
160.0,60.0,159.0,61.0
159.0,61.0,158.0,62.0
158.0,62.0,158.0,63.0
